datetime,pm2_5,pm10,no2,so2,o3,co,aqi_index
2025-05-13 14:00:00+00:00,38.32,126.76,0.09,0.42,61.32,95.97,4
2025-05-13 15:00:00+00:00,38.16,125.5,0.09,0.42,62.3,95.81,4
2025-05-13 16:00:00+00:00,37.94,124.57,0.09,0.41,63.02,95.63,4
2025-05-13 17:00:00+00:00,37.81,124.5,0.09,0.42,63.5,95.38,4
2025-05-13 18:00:00+00:00,37.57,124.51,0.09,0.42,63.65,95.28,4
2025-05-13 19:00:00+00:00,36.97,123.87,0.09,0.43,63.51,94.8,4
2025-05-13 20:00:00+00:00,36.16,122.6,0.09,0.44,63.53,94.59,4
2025-05-13 21:00:00+00:00,35.25,120.9,0.09,0.44,63.72,94.31,4
2025-05-13 22:00:00+00:00,34.43,119.32,0.09,0.45,63.85,94.35,4
2025-05-13 23:00:00+00:00,33.79,118.26,0.09,0.45,63.93,94.49,4
2025-05-14 00:00:00+00:00,33.42,117.8,0.09,0.44,64.05,94.59,4
2025-05-14 01:00:00+00:00,33.22,117.7,0.09,0.43,64.08,94.57,4
2025-05-14 02:00:00+00:00,33.24,118.31,0.1,0.43,63.45,94.3,4
2025-05-14 03:00:00+00:00,33.36,119.56,0.1,0.42,62.27,94,4
2025-05-14 04:00:00+00:00,33.58,120.78,0.09,0.42,60.87,93.78,4
2025-05-14 05:00:00+00:00,33.71,121.62,0.07,0.42,59.3,93.36,4
2025-05-14 06:00:00+00:00,33.74,121.85,0.07,0.41,57.87,93,4
2025-05-14 07:00:00+00:00,33.65,121.8,0.06,0.4,56.75,92.64,4
2025-05-14 08:00:00+00:00,33.43,121.56,0.05,0.4,55.89,92.31,4
2025-05-14 09:00:00+00:00,33.09,120.91,0.05,0.39,55.16,92.01,4
2025-05-14 10:00:00+00:00,32.73,119.99,0.05,0.4,55,92.09,4
2025-05-14 11:00:00+00:00,32.13,117.05,0.05,0.4,54.55,91.82,4
2025-05-14 12:00:00+00:00,31.35,112.91,0.06,0.4,54.3,91.61,4
2025-05-14 13:00:00+00:00,30.44,108.77,0.08,0.41,54.44,91.46,4
2025-05-14 14:00:00+00:00,29.25,104.51,0.1,0.41,54.35,91.11,4
2025-05-14 15:00:00+00:00,27.81,100.82,0.11,0.42,53.82,90.38,4
2025-05-14 16:00:00+00:00,26.28,97.81,0.11,0.42,52.92,89.57,3
2025-05-14 17:00:00+00:00,24.8,95.57,0.11,0.42,52.09,88.8,3
2025-05-14 18:00:00+00:00,23.42,93.75,0.11,0.43,51.37,88.06,3
2025-05-14 19:00:00+00:00,22.23,91.89,0.11,0.43,50.79,87.19,3
2025-05-14 20:00:00+00:00,21.44,90.53,0.11,0.43,50.56,86.5,3
2025-05-14 21:00:00+00:00,21.07,89.86,0.11,0.42,50.76,86.18,3
2025-05-14 22:00:00+00:00,21.11,90.02,0.11,0.41,51.38,85.98,3
2025-05-14 23:00:00+00:00,21.5,90.9,0.11,0.41,52.43,86.21,3
2025-05-15 00:00:00+00:00,22.14,92.38,0.11,0.41,53.87,86.5,3
2025-05-15 01:00:00+00:00,22.96,94.3,0.11,0.43,55.76,86.87,3
2025-05-15 02:00:00+00:00,23.66,95.51,0.13,0.47,57.64,87.38,3
2025-05-15 03:00:00+00:00,23.99,95.57,0.13,0.5,59.09,87.77,3
2025-05-15 04:00:00+00:00,23.92,94.66,0.11,0.51,59.78,88.25,3
2025-05-15 05:00:00+00:00,23.58,93.45,0.09,0.5,59.68,88.48,3
2025-05-15 06:00:00+00:00,23.21,92.43,0.08,0.48,58.88,88.51,3
2025-05-15 07:00:00+00:00,22.72,91.34,0.07,0.47,57.59,88.38,3
2025-05-15 08:00:00+00:00,22.19,90.12,0.06,0.45,55.76,88.1,3
2025-05-15 09:00:00+00:00,21.61,88.72,0.06,0.43,54,87.79,3
2025-05-15 10:00:00+00:00,21.08,87.31,0.06,0.42,52.76,87.72,3
2025-05-15 11:00:00+00:00,20.42,85.29,0.06,0.41,51.82,87.27,3
2025-05-15 12:00:00+00:00,19.7,82.86,0.07,0.41,51.2,86.56,3
2025-05-15 13:00:00+00:00,19.13,81.33,0.09,0.43,51.15,86.4,3
2025-05-15 14:00:00+00:00,18.66,80.57,0.11,0.43,51.3,86.17,3
2025-05-15 15:00:00+00:00,18.37,80.53,0.12,0.44,51.57,86.02,3
2025-05-15 16:00:00+00:00,18.23,80.76,0.12,0.44,51.68,85.7,3
2025-05-15 17:00:00+00:00,18.2,80.87,0.12,0.44,51.79,85.47,3
2025-05-15 18:00:00+00:00,18.23,80.95,0.12,0.43,51.83,85.36,3
2025-05-15 19:00:00+00:00,18.24,80.58,0.12,0.43,51.65,84.96,3
2025-05-15 20:00:00+00:00,18.37,80.55,0.12,0.44,51.62,84.63,3
2025-05-15 21:00:00+00:00,18.67,81.01,0.12,0.45,51.64,84.42,3
2025-05-15 22:00:00+00:00,19.21,82.4,0.12,0.47,52.2,84.45,3
2025-05-15 23:00:00+00:00,19.98,84.7,0.12,0.5,53.17,84.62,3
2025-05-16 00:00:00+00:00,20.86,87.68,0.12,0.53,54.51,84.88,3
2025-05-16 01:00:00+00:00,21.89,91.13,0.12,0.55,56.18,85.51,3
2025-05-16 02:00:00+00:00,22.95,94.57,0.14,0.57,58.04,86.15,3
2025-05-16 03:00:00+00:00,23.93,97.12,0.13,0.58,59.75,86.88,3
2025-05-16 04:00:00+00:00,24.48,98.08,0.11,0.56,60.45,87.2,3
2025-05-16 05:00:00+00:00,24.8,98.17,0.09,0.54,60.5,87.49,3
2025-05-16 06:00:00+00:00,25.06,98.08,0.07,0.53,60.59,87.75,3
2025-05-16 07:00:00+00:00,25.11,97.53,0.07,0.51,60.5,88.13,3
2025-05-16 08:00:00+00:00,24.6,95.54,0.06,0.5,59.72,87.96,3
2025-05-16 09:00:00+00:00,23.52,92.05,0.06,0.48,58.08,87.5,3
2025-05-16 10:00:00+00:00,22.1,87.52,0.06,0.45,56.33,87.17,3
2025-05-16 11:00:00+00:00,20.31,81.62,0.06,0.43,54.02,86.39,3
2025-05-16 12:00:00+00:00,18.52,75.87,0.07,0.4,51.68,85.44,3
2025-05-16 13:00:00+00:00,17.11,71.48,0.08,0.39,49.96,84.86,3
2025-05-16 14:00:00+00:00,16.01,68.33,0.1,0.39,48.51,84.23,3
2025-05-16 15:00:00+00:00,15.24,66.35,0.11,0.38,47.42,83.68,3
2025-05-16 16:00:00+00:00,14.74,65.49,0.11,0.39,46.65,83.16,3
2025-05-16 17:00:00+00:00,14.52,65.78,0.11,0.39,46.3,82.99,3
2025-05-16 18:00:00+00:00,14.45,66.83,0.11,0.4,46.17,82.87,3
2025-05-16 19:00:00+00:00,14.43,68.39,0.11,0.41,46.22,82.61,3
2025-05-16 20:00:00+00:00,14.52,70.28,0.11,0.42,46.52,82.52,3
2025-05-16 21:00:00+00:00,14.69,72.04,0.11,0.42,46.95,82.29,3
2025-05-16 22:00:00+00:00,15.1,74.17,0.1,0.44,48.06,82.17,3
2025-05-16 23:00:00+00:00,15.55,76.16,0.1,0.45,49.02,82.16,3
2025-05-17 00:00:00+00:00,15.87,77.53,0.1,0.46,49.32,81.98,3
2025-05-17 01:00:00+00:00,16.19,79.25,0.1,0.46,49.85,81.94,3
2025-05-17 02:00:00+00:00,16.63,81.83,0.12,0.47,50.93,82.29,3
2025-05-17 03:00:00+00:00,17.01,84.12,0.12,0.48,51.8,82.47,3
2025-05-17 04:00:00+00:00,17.2,85.57,0.1,0.48,52.19,82.41,3
2025-05-17 05:00:00+00:00,17.03,85.1,0.08,0.47,51.2,82.17,3
2025-05-17 06:00:00+00:00,16.45,82.6,0.07,0.44,48.9,81.47,3
2025-05-17 07:00:00+00:00,15.69,78.88,0.06,0.4,46.41,81.02,3
2025-05-17 08:00:00+00:00,14.93,74.78,0.06,0.37,44.36,80.7,3
2025-05-17 09:00:00+00:00,14.3,70.96,0.05,0.35,42.93,80.53,3
2025-05-17 10:00:00+00:00,13.85,67.66,0.05,0.34,42.26,80.76,3
2025-05-17 11:00:00+00:00,13.5,64.9,0.05,0.33,42.04,80.72,3
2025-05-17 12:00:00+00:00,13.25,63.04,0.05,0.32,42.15,80.67,3
2025-05-17 13:00:00+00:00,13.14,62.33,0.06,0.32,42.62,80.7,3
2025-05-17 14:00:00+00:00,13.11,62.35,0.08,0.32,42.9,80.61,3
2025-05-17 15:00:00+00:00,13.11,62.84,0.09,0.32,42.92,80.34,3
2025-05-17 16:00:00+00:00,13.11,63.65,0.08,0.32,42.53,79.68,3
2025-05-17 17:00:00+00:00,13.11,64.75,0.08,0.33,42.02,79.17,3
2025-05-17 18:00:00+00:00,13.13,66,0.08,0.34,41.34,78.77,3
2025-05-17 19:00:00+00:00,13.13,67.3,0.08,0.34,40.76,78.36,3
2025-05-17 20:00:00+00:00,13.12,68.42,0.08,0.34,40.53,78.16,3
2025-05-17 21:00:00+00:00,13.11,69.43,0.08,0.33,40.34,78.07,3
2025-05-17 22:00:00+00:00,13.2,70.7,0.08,0.33,40.39,77.89,3
2025-05-17 23:00:00+00:00,13.38,72.02,0.08,0.33,40.64,78,3
2025-05-18 00:00:00+00:00,13.59,73.26,0.08,0.32,40.82,77.97,3
2025-05-18 01:00:00+00:00,13.78,74.1,0.07,0.3,40.98,78.01,3
2025-05-18 02:00:00+00:00,14,74.68,0.08,0.29,41.34,78.07,3
2025-05-18 03:00:00+00:00,14.19,74.53,0.08,0.28,41.95,78.15,3
2025-05-18 04:00:00+00:00,14.22,73.71,0.06,0.26,42.55,78.17,3
2025-05-18 05:00:00+00:00,14.13,72.68,0.05,0.25,42.79,78.12,3
2025-05-18 06:00:00+00:00,13.95,71.42,0.05,0.25,42.91,78.27,3
2025-05-18 07:00:00+00:00,13.65,69.9,0.04,0.24,43.08,78.52,3
2025-05-18 08:00:00+00:00,13.28,67.83,0.04,0.23,42.33,78.31,3
2025-05-18 09:00:00+00:00,12.9,65.99,0.03,0.22,41.1,77.9,3
2025-05-18 10:00:00+00:00,12.65,64.84,0.03,0.22,39.79,77.56,3
2025-05-18 11:00:00+00:00,12.46,63.9,0.03,0.21,38.97,77.19,3
2025-05-18 12:00:00+00:00,12.31,63,0.04,0.21,38.88,77,3
2025-05-18 13:00:00+00:00,12.27,62.43,0.04,0.21,39.9,77.48,3
2025-05-18 14:00:00+00:00,12.3,61.79,0.06,0.21,41.46,78.23,3
2025-05-18 15:00:00+00:00,12.31,60.58,0.06,0.21,43.26,79.01,3
2025-05-18 16:00:00+00:00,12.13,58.01,0.06,0.21,44.96,79.68,3
2025-05-18 17:00:00+00:00,11.78,54.57,0.06,0.21,46.32,80.24,3
2025-05-18 18:00:00+00:00,11.34,51.21,0.06,0.21,47.1,80.69,3
2025-05-18 19:00:00+00:00,10.82,48.12,0.06,0.2,47.55,80.8,2
2025-05-18 20:00:00+00:00,10.32,45.81,0.06,0.2,47.92,81.14,2
2025-05-18 21:00:00+00:00,9.9,44.29,0.06,0.19,48.13,81.35,2
2025-05-18 22:00:00+00:00,9.59,43.33,0.06,0.18,48.39,81.48,2
2025-05-18 23:00:00+00:00,9.32,42.54,0.05,0.16,48.63,81.48,2
2025-05-19 00:00:00+00:00,9.06,41.68,0.05,0.15,48.83,81.5,2
2025-05-19 01:00:00+00:00,8.8,40.69,0.05,0.14,48.95,81.43,2
2025-05-19 02:00:00+00:00,8.55,39.94,0.06,0.14,48.84,81.34,2
2025-05-19 03:00:00+00:00,8.29,39.26,0.06,0.14,48.39,81.2,2
2025-05-19 04:00:00+00:00,7.97,38.37,0.05,0.13,47.58,80.8,2
2025-05-19 05:00:00+00:00,7.67,37.49,0.04,0.14,46.49,80.4,2
2025-05-19 06:00:00+00:00,7.39,36.62,0.04,0.14,45.04,79.8,2
2025-05-19 07:00:00+00:00,7.11,35.68,0.03,0.14,43.32,79.35,2
2025-05-19 08:00:00+00:00,6.85,34.64,0.03,0.14,41.85,78.91,2
2025-05-19 09:00:00+00:00,6.64,33.74,0.03,0.13,40.78,78.9,2
2025-05-19 10:00:00+00:00,6.5,33.05,0.03,0.13,40.43,79.13,2
2025-05-19 11:00:00+00:00,6.38,32.47,0.03,0.13,40.35,79.27,2
2025-05-19 12:00:00+00:00,6.3,32.14,0.03,0.13,40.44,79.26,2
2025-05-19 13:00:00+00:00,6.25,32.06,0.04,0.14,40.69,79.5,2
2025-05-19 14:00:00+00:00,6.21,32.03,0.05,0.14,40.76,79.58,2
2025-05-19 15:00:00+00:00,6.13,31.8,0.05,0.15,40.85,79.78,2
2025-05-19 16:00:00+00:00,6.01,31.26,0.05,0.15,41.24,80.21,2
2025-05-19 17:00:00+00:00,5.84,30.15,0.05,0.15,41.86,80.63,2
2025-05-19 18:00:00+00:00,5.55,28.36,0.05,0.16,42.51,81.13,2
2025-05-19 19:00:00+00:00,5.18,26.06,0.05,0.16,43.07,81.33,2
2025-05-19 20:00:00+00:00,4.83,23.78,0.05,0.15,43.78,81.77,2
2025-05-19 21:00:00+00:00,4.55,21.9,0.05,0.15,44.49,82.25,2
2025-05-19 22:00:00+00:00,4.36,20.43,0.05,0.14,45.11,82.46,2
2025-05-19 23:00:00+00:00,4.23,19.28,0.05,0.13,45.58,82.79,1
2025-05-20 00:00:00+00:00,4.13,18.34,0.05,0.13,45.75,82.97,1
2025-05-20 01:00:00+00:00,4.08,17.62,0.05,0.13,45.77,82.9,1
2025-05-20 02:00:00+00:00,4.08,17.18,0.05,0.13,45.54,82.88,1
2025-05-20 03:00:00+00:00,4.15,17.11,0.05,0.13,44.98,82.63,1
2025-05-20 04:00:00+00:00,4.29,17.49,0.04,0.13,44.2,82.49,1
2025-05-20 05:00:00+00:00,4.52,18.28,0.04,0.13,43.53,82.35,1
2025-05-20 06:00:00+00:00,4.81,19.41,0.03,0.13,42.82,82.52,1
2025-05-20 07:00:00+00:00,5.18,20.9,0.03,0.13,42.26,82.72,2
2025-05-20 08:00:00+00:00,5.59,22.61,0.03,0.13,41.99,83.23,2
2025-05-20 09:00:00+00:00,6.04,24.43,0.03,0.13,41.96,83.92,2
2025-05-20 10:00:00+00:00,6.54,26.43,0.03,0.14,42.37,84.86,2
2025-05-20 11:00:00+00:00,7.07,28.43,0.03,0.14,43.01,85.86,2
2025-05-20 12:00:00+00:00,7.61,30.39,0.03,0.14,43.97,86.89,2
2025-05-20 13:00:00+00:00,8.17,32.34,0.04,0.14,45.26,88.11,2
2025-05-20 14:00:00+00:00,8.74,34.12,0.05,0.14,46.63,89.33,2
2025-05-20 15:00:00+00:00,9.3,35.78,0.05,0.15,47.84,90.24,2
2025-05-20 16:00:00+00:00,9.72,36.79,0.06,0.15,48.93,91.06,2
2025-05-20 17:00:00+00:00,9.93,36.96,0.06,0.15,50.03,91.77,2
2025-05-20 18:00:00+00:00,9.87,36.18,0.06,0.16,51.08,92.22,2
2025-05-20 19:00:00+00:00,9.48,34.31,0.05,0.16,51.79,92.13,2
2025-05-20 20:00:00+00:00,8.92,31.97,0.05,0.15,52.3,91.82,2
2025-05-20 21:00:00+00:00,8.32,29.64,0.05,0.15,52.57,91.4,2
2025-05-20 22:00:00+00:00,7.78,27.66,0.05,0.15,52.68,90.79,2
2025-05-20 23:00:00+00:00,7.34,26.07,0.05,0.15,52.58,90.21,2
2025-05-21 00:00:00+00:00,7.01,24.9,0.05,0.16,52.48,89.72,2
2025-05-21 01:00:00+00:00,6.76,24.06,0.05,0.16,52.28,89.45,2
2025-05-21 02:00:00+00:00,6.48,23.01,0.06,0.16,51.73,88.79,2
2025-05-21 03:00:00+00:00,6.12,21.78,0.06,0.16,50.82,88.08,2
2025-05-21 04:00:00+00:00,5.74,20.49,0.05,0.16,49.63,87.04,2
2025-05-21 05:00:00+00:00,5.45,19.44,0.04,0.16,48.38,86.2,1
2025-05-21 06:00:00+00:00,5.21,18.58,0.03,0.16,46.91,85.56,1
2025-05-21 07:00:00+00:00,4.97,17.69,0.03,0.15,45.41,84.97,1
2025-05-21 08:00:00+00:00,4.72,16.8,0.03,0.14,43.88,84.49,1
2025-05-21 09:00:00+00:00,4.51,16.09,0.03,0.14,42.42,84.1,1
2025-05-21 10:00:00+00:00,4.31,15.67,0.03,0.13,41.65,84.27,1
2025-05-21 11:00:00+00:00,4.1,15.5,0.03,0.12,41.26,84.36,1
2025-05-21 12:00:00+00:00,3.93,15.42,0.03,0.12,41.06,84.4,1
2025-05-21 13:00:00+00:00,3.84,15.37,0.04,0.12,41.04,84.57,1
2025-05-21 14:00:00+00:00,3.78,15.14,0.05,0.13,40.81,84.52,1
2025-05-21 15:00:00+00:00,3.73,14.84,0.06,0.13,40.49,84.27,1
2025-05-21 16:00:00+00:00,3.69,14.64,0.06,0.13,40.26,83.97,1
2025-05-21 17:00:00+00:00,3.63,14.43,0.06,0.13,40.16,84.06,1
2025-05-21 18:00:00+00:00,3.59,14.14,0.06,0.13,40.12,84.21,1
2025-05-21 19:00:00+00:00,3.55,13.74,0.06,0.13,40.05,84.16,1
2025-05-21 20:00:00+00:00,3.58,13.58,0.06,0.13,40.19,84.35,1
2025-05-21 21:00:00+00:00,3.68,13.74,0.06,0.13,40.56,84.66,1
2025-05-21 22:00:00+00:00,3.88,14.5,0.06,0.13,41.43,85.41,1
2025-05-21 23:00:00+00:00,4.21,15.86,0.06,0.13,42.43,86.38,1
2025-05-22 00:00:00+00:00,4.64,17.55,0.06,0.13,43.49,87.32,1
2025-05-22 01:00:00+00:00,5.15,19.5,0.05,0.13,44.34,88.24,1
2025-05-22 02:00:00+00:00,5.8,21.63,0.06,0.13,45.1,89.42,2
2025-05-22 03:00:00+00:00,6.62,23.67,0.05,0.13,45.68,90.53,2
2025-05-22 04:00:00+00:00,7.55,25.65,0.04,0.13,45.97,91.6,2
2025-05-22 05:00:00+00:00,8.57,27.57,0.04,0.14,45.85,92.82,2
2025-05-22 06:00:00+00:00,9.66,29.53,0.03,0.14,45.32,94.32,2
2025-05-22 07:00:00+00:00,10.81,31.58,0.03,0.15,44.58,95.88,2
2025-05-22 08:00:00+00:00,11.85,33.43,0.03,0.16,43.77,97.59,2
2025-05-22 09:00:00+00:00,12.65,34.89,0.03,0.16,43.14,99.32,2
2025-05-22 10:00:00+00:00,13.2,36.13,0.03,0.16,43.07,101.24,2
2025-05-22 11:00:00+00:00,13.49,37.05,0.04,0.17,43.35,102.74,2
2025-05-22 12:00:00+00:00,13.61,37.84,0.04,0.17,43.92,103.81,2
2025-05-22 13:00:00+00:00,13.65,39.14,0.05,0.17,44.94,104.92,2
2025-05-22 14:00:00+00:00,13.72,40.72,0.07,0.17,45.8,105.48,2
2025-05-22 15:00:00+00:00,13.86,42.44,0.07,0.17,46.57,105.84,2
2025-05-22 16:00:00+00:00,13.97,43.98,0.07,0.18,47.12,105.72,2
2025-05-22 17:00:00+00:00,14,45.36,0.07,0.18,47.73,105.62,2
2025-05-22 18:00:00+00:00,13.92,46.62,0.07,0.17,48.36,105.18,2
2025-05-22 19:00:00+00:00,13.68,47.5,0.06,0.17,48.77,104.02,2
2025-05-22 20:00:00+00:00,13.35,48.51,0.06,0.17,49.1,102.76,2
2025-05-22 21:00:00+00:00,12.96,49.41,0.06,0.18,49.15,101.29,2
2025-05-22 22:00:00+00:00,12.54,50.26,0.06,0.19,48.93,99.78,3
2025-05-22 23:00:00+00:00,12.09,51.03,0.06,0.19,48.51,98.18,3
2025-05-23 00:00:00+00:00,11.7,51.78,0.06,0.2,48.06,96.75,3
2025-05-23 01:00:00+00:00,11.4,52.56,0.06,0.2,47.64,95.59,3
2025-05-23 02:00:00+00:00,11.2,53.34,0.06,0.2,47.2,94.36,3
2025-05-23 03:00:00+00:00,11.08,54.25,0.06,0.21,46.72,93.43,3
2025-05-23 04:00:00+00:00,11.09,55.73,0.05,0.22,46.44,92.97,3
2025-05-23 05:00:00+00:00,11.17,57.15,0.04,0.22,46.2,92.83,3
2025-05-23 06:00:00+00:00,11.24,58.21,0.04,0.21,45.69,92.88,3
2025-05-23 07:00:00+00:00,11.24,58.78,0.03,0.2,44.89,92.92,3
2025-05-23 08:00:00+00:00,11.18,58.99,0.03,0.19,43.92,92.68,3
2025-05-23 09:00:00+00:00,11.07,58.81,0.03,0.19,42.8,92.64,3
2025-05-23 10:00:00+00:00,10.9,58.17,0.03,0.18,41.69,92.57,3
2025-05-23 11:00:00+00:00,10.61,56.53,0.03,0.19,40.8,92.21,3
2025-05-23 12:00:00+00:00,10.33,54.76,0.04,0.19,40.46,91.99,3
2025-05-23 13:00:00+00:00,10.15,53.96,0.05,0.19,40.82,92.41,3
2025-05-23 14:00:00+00:00,10.12,54,0.06,0.19,41.58,92.86,3
2025-05-23 15:00:00+00:00,10.22,54.8,0.06,0.2,42.55,93.39,3
2025-05-23 16:00:00+00:00,10.39,55.56,0.06,0.2,43.29,93.7,3
2025-05-23 17:00:00+00:00,10.61,56.31,0.06,0.21,43.72,93.87,3
2025-05-23 18:00:00+00:00,11,58.04,0.06,0.23,44.39,93.75,3
2025-05-23 19:00:00+00:00,11.43,60.05,0.06,0.24,44.99,93.11,3
2025-05-23 20:00:00+00:00,11.74,61.51,0.06,0.25,45.49,92.42,3
2025-05-23 21:00:00+00:00,11.93,62.27,0.06,0.26,45.56,91.7,3
2025-05-23 22:00:00+00:00,12.05,62.66,0.06,0.27,45.02,90.9,3
2025-05-23 23:00:00+00:00,12.21,62.59,0.07,0.29,44.1,90.18,3
2025-05-24 00:00:00+00:00,12.46,62.55,0.07,0.3,43.21,89.49,3
2025-05-24 01:00:00+00:00,12.82,63.14,0.07,0.3,43.1,89.26,3
2025-05-24 02:00:00+00:00,13.19,63.97,0.08,0.3,43.82,89.54,3
2025-05-24 03:00:00+00:00,13.52,64.92,0.07,0.29,45.26,89.88,3
2025-05-24 04:00:00+00:00,13.77,65.81,0.06,0.27,47.27,90.25,3
2025-05-24 05:00:00+00:00,14.08,67.1,0.05,0.25,49.37,90.84,3
2025-05-24 06:00:00+00:00,14.41,68.41,0.04,0.24,50.94,91.25,3
2025-05-24 07:00:00+00:00,14.71,69.64,0.03,0.22,51.76,91.39,3
2025-05-24 08:00:00+00:00,15,70.74,0.03,0.21,51.61,91.3,3
2025-05-24 09:00:00+00:00,15.24,71.64,0.03,0.2,50.74,90.95,3
2025-05-24 10:00:00+00:00,15.46,72.5,0.03,0.2,49.95,90.7,3
2025-05-24 11:00:00+00:00,15.52,72.37,0.03,0.2,48.76,90.03,3
2025-05-24 12:00:00+00:00,15.43,71.3,0.03,0.21,47.63,89.3,3
2025-05-24 13:00:00+00:00,15.29,69.64,0.04,0.22,47.02,89.04,3
2025-05-24 14:00:00+00:00,15.1,67.62,0.06,0.22,47.17,89.07,3
2025-05-24 15:00:00+00:00,14.99,65.69,0.06,0.23,48.02,89.51,3
2025-05-24 16:00:00+00:00,14.94,64.04,0.06,0.23,49.33,90.02,3
2025-05-24 17:00:00+00:00,15.02,62.77,0.06,0.23,50.55,90.66,3
2025-05-24 18:00:00+00:00,15.23,62.19,0.06,0.24,51.55,90.95,3
2025-05-24 19:00:00+00:00,15.55,62.12,0.06,0.24,52.05,90.92,3
2025-05-24 20:00:00+00:00,15.99,62.89,0.06,0.25,52.62,90.67,3
2025-05-24 21:00:00+00:00,16.46,64.1,0.06,0.26,53.13,90.53,3
2025-05-24 22:00:00+00:00,16.97,65.7,0.06,0.26,53.51,90.1,3
2025-05-24 23:00:00+00:00,17.35,66.82,0.06,0.27,53.36,89.46,3
2025-05-25 00:00:00+00:00,17.51,67.04,0.06,0.28,53.12,89.04,3
2025-05-25 01:00:00+00:00,17.48,66.61,0.06,0.28,52.94,89,3
2025-05-25 02:00:00+00:00,17.26,65.61,0.07,0.27,52.91,89.04,3
2025-05-25 03:00:00+00:00,16.98,64.55,0.07,0.27,52.39,88.81,3
2025-05-25 04:00:00+00:00,16.74,63.71,0.06,0.27,51.39,88.2,3
2025-05-25 05:00:00+00:00,16.57,63.32,0.05,0.27,50.01,87.39,3
2025-05-25 06:00:00+00:00,16.41,63.01,0.05,0.27,48.58,86.52,3
2025-05-25 07:00:00+00:00,16.18,62.3,0.04,0.26,47.29,85.8,3
2025-05-25 08:00:00+00:00,15.96,61.52,0.04,0.26,46.13,85.45,3
2025-05-25 09:00:00+00:00,15.81,60.86,0.04,0.26,45.01,85.03,3
2025-05-25 10:00:00+00:00,15.78,60.74,0.04,0.26,44.17,85.01,3
2025-05-25 11:00:00+00:00,15.93,61.22,0.04,0.26,43.32,84.68,3
2025-05-25 12:00:00+00:00,16.31,62.31,0.04,0.27,42.84,84.55,3
2025-05-25 13:00:00+00:00,16.91,63.89,0.05,0.27,43.11,85.01,3
2025-05-25 14:00:00+00:00,17.63,65.4,0.07,0.28,43.96,86.03,3
2025-05-25 15:00:00+00:00,18.34,66.54,0.08,0.29,45.52,87.94,3
2025-05-25 16:00:00+00:00,18.89,66.98,0.07,0.3,47.3,90.29,3
2025-05-25 17:00:00+00:00,19.21,66.66,0.07,0.3,49.07,92.52,3
2025-05-25 18:00:00+00:00,19.38,66.16,0.07,0.29,50.49,94.27,3
2025-05-25 19:00:00+00:00,19.41,65.65,0.07,0.29,51.31,94.95,3
2025-05-25 20:00:00+00:00,19.47,66.01,0.07,0.29,51.72,95.09,3
2025-05-25 21:00:00+00:00,19.57,67.08,0.06,0.29,51.6,94.47,3
2025-05-25 22:00:00+00:00,19.63,68.36,0.06,0.3,51.39,93.78,3
2025-05-25 23:00:00+00:00,19.62,69.06,0.06,0.3,51.22,93.27,3
2025-05-26 00:00:00+00:00,19.6,69.27,0.06,0.3,51.41,93.33,3
2025-05-26 01:00:00+00:00,19.52,68.65,0.06,0.3,51.96,93.62,3
2025-05-26 02:00:00+00:00,19.3,67.34,0.07,0.29,52.84,94.21,3
2025-05-26 03:00:00+00:00,18.93,65.48,0.07,0.28,53.83,94.76,3
2025-05-26 04:00:00+00:00,18.49,63.36,0.05,0.26,54.64,94.99,3
2025-05-26 05:00:00+00:00,18.4,62.71,0.04,0.25,54.65,95.13,3
2025-05-26 06:00:00+00:00,18.54,62.99,0.04,0.24,53.81,94.78,3
2025-05-26 07:00:00+00:00,18.88,64.05,0.03,0.23,52.15,93.99,3
2025-05-26 08:00:00+00:00,19.41,65.64,0.03,0.23,50.33,93.11,3
2025-05-26 09:00:00+00:00,20.14,67.83,0.03,0.22,48.78,92.26,3
2025-05-26 10:00:00+00:00,21.3,71.41,0.03,0.22,47.68,91.67,3
2025-05-26 11:00:00+00:00,22.84,76.59,0.03,0.23,46.8,90.88,3
2025-05-26 12:00:00+00:00,24.51,82.27,0.04,0.24,46.37,90.2,3
2025-05-26 13:00:00+00:00,26.13,87.88,0.05,0.25,46.31,89.78,3
2025-05-26 14:00:00+00:00,27.27,92.03,0.06,0.25,46.23,89.46,3
2025-05-26 15:00:00+00:00,27.69,94.05,0.07,0.26,46.18,89.26,3
2025-05-26 16:00:00+00:00,27.3,93.79,0.07,0.26,46.17,89.24,3
2025-05-26 17:00:00+00:00,26.49,92.69,0.07,0.27,46.26,89.36,3
2025-05-26 18:00:00+00:00,25.52,91.56,0.07,0.28,46.36,89.35,3
2025-05-26 19:00:00+00:00,24.6,90.26,0.07,0.29,46.97,89.62,3
2025-05-26 20:00:00+00:00,23.94,88.88,0.07,0.29,48.42,90.75,3
2025-05-26 21:00:00+00:00,23.54,87.71,0.07,0.3,50.27,92.43,3
2025-05-26 22:00:00+00:00,23.28,86.52,0.07,0.31,51.91,94.17,3
2025-05-26 23:00:00+00:00,23.07,85.14,0.07,0.31,52.75,95.23,3
2025-05-27 00:00:00+00:00,23.01,84.36,0.07,0.32,52.4,95.1,3
2025-05-27 01:00:00+00:00,23.15,84.54,0.07,0.33,51.36,93.85,3
2025-05-27 02:00:00+00:00,23.43,85.41,0.08,0.34,50.28,92.41,3
